index,total_num,average_num,average_fee,day_deliver_coupon_num,coupon_discount,day_order_num,day_average_order_fee,step
267.0,34.0,1.2142857142857142,25.418551026785714,0.0,0.95,2.0,21.3245213,8.0
267.0,36.0,1.2413793103448274,25.277377587931035,0.0,0.95,1.0,20.73112577,9.0
267.0,37.0,1.2333333333333332,25.125835860666665,0.0,0.95,1.0,20.97468078,10.0
267.0,38.0,1.225806451612903,24.991927632258065,2.0,0.6,1.0,21.78235501,11.0
267.0,39.0,1.2187499999999998,24.8916284878125,0.0,0.95,0.0,0.0,12.0
267.0,39.0,1.2187499999999998,24.8916284878125,0.0,0.95,0.0,0.0,13.0
267.0,39.0,1.2187499999999998,24.8916284878125,0.0,0.95,1.0,20.24606764,14.0
267.0,40.0,1.212121212121212,24.750853916666667,0.0,0.95,0.0,0.0,15.0
267.0,40.0,1.212121212121212,24.750853916666667,0.0,0.95,1.0,20.47767639,16.0
267.0,41.0,1.2058823529411762,24.62517222470588,0.0,0.95,1.0,20.33314109,17.0
267.0,42.0,1.1999999999999997,24.502542763714285,0.0,0.95,1.0,19.75108534,18.0
267.0,43.0,1.1944444444444442,24.370557835277776,0.0,0.95,0.0,0.0,19.0
267.0,43.0,1.1944444444444442,24.370557835277776,2.0,0.6,0.0,0.0,20.0
267.0,43.0,1.1944444444444442,24.370557835277776,0.0,0.95,0.0,0.0,21.0
267.0,43.0,1.1944444444444442,24.370557835277776,0.0,0.95,0.0,0.0,22.0
267.0,43.0,1.1944444444444442,24.370557835277776,0.0,0.95,1.0,21.19891644,23.0
267.0,44.0,1.189189189189189,24.284837797567565,0.0,0.95,0.0,0.0,24.0
267.0,44.0,1.189189189189189,24.284837797567565,0.0,0.95,0.0,0.0,25.0
267.0,44.0,1.189189189189189,24.284837797567565,0.0,0.95,1.0,19.93794739,26.0
267.0,45.0,1.1842105263157894,24.17044594473684,0.0,0.95,0.0,0.0,27.0
267.0,45.0,1.1842105263157894,24.17044594473684,2.0,0.6,1.0,21.04541063,28.0
267.0,46.0,1.1794871794871793,24.090316834102563,0.0,0.95,1.0,19.75126863,29.0
268.0,11.0,1.2222222222222223,15.527654006666666,2.0,0.8,1.0,15.75742689,0.0
268.0,12.0,1.2000000000000002,15.550631294999999,0.0,0.95,0.0,0.0,1.0
268.0,12.0,1.2000000000000002,15.550631294999999,2.0,0.8,1.0,17.90023744,2.0
268.0,13.0,1.1818181818181819,15.764231853636362,0.0,0.95,0.0,0.0,3.0
268.0,13.0,1.1818181818181819,15.764231853636362,2.0,0.75,1.0,17.61072427,4.0
268.0,14.0,1.1666666666666667,15.918106221666665,0.0,0.95,0.0,0.0,5.0
268.0,14.0,1.1666666666666667,15.918106221666665,0.0,0.95,0.0,0.0,6.0
268.0,14.0,1.1666666666666667,15.918106221666665,0.0,0.95,0.0,0.0,7.0
268.0,14.0,1.1666666666666667,15.918106221666665,0.0,0.95,0.0,0.0,8.0
268.0,14.0,1.1666666666666667,15.918106221666665,0.0,0.95,0.0,0.0,9.0
268.0,14.0,1.1666666666666667,15.918106221666665,0.0,0.95,0.0,0.0,10.0
268.0,14.0,1.1666666666666667,15.918106221666665,0.0,0.95,0.0,0.0,11.0
268.0,14.0,1.1666666666666667,15.918106221666665,0.0,0.95,0.0,0.0,12.0
268.0,14.0,1.1666666666666667,15.918106221666665,0.0,0.95,0.0,0.0,13.0
268.0,14.0,1.1666666666666667,15.918106221666665,2.0,0.75,1.0,16.90088909,14.0
268.0,15.0,1.153846153846154,15.993704903846153,0.0,0.95,0.0,0.0,15.0
268.0,15.0,1.153846153846154,15.993704903846153,0.0,0.95,0.0,0.0,16.0
268.0,15.0,1.153846153846154,15.993704903846153,0.0,0.95,0.0,0.0,17.0
268.0,15.0,1.153846153846154,15.993704903846153,0.0,0.95,0.0,0.0,18.0
268.0,15.0,1.153846153846154,15.993704903846153,0.0,0.95,0.0,0.0,19.0
268.0,15.0,1.153846153846154,15.993704903846153,0.0,0.95,0.0,0.0,20.0
268.0,15.0,1.153846153846154,15.993704903846153,2.0,0.75,2.0,15.12406754,21.0
268.0,17.0,1.2142857142857144,15.931587949285714,0.0,0.95,0.0,0.0,22.0
268.0,17.0,1.2142857142857144,15.931587949285714,0.0,0.95,0.0,0.0,23.0
268.0,17.0,1.2142857142857144,15.931587949285714,0.0,0.95,0.0,0.0,24.0
268.0,17.0,1.2142857142857144,15.931587949285714,0.0,0.95,0.0,0.0,25.0
268.0,17.0,1.2142857142857144,15.931587949285714,0.0,0.95,0.0,0.0,26.0
268.0,17.0,1.2142857142857144,15.931587949285714,0.0,0.95,0.0,0.0,27.0
268.0,17.0,1.2142857142857144,15.931587949285714,0.0,0.95,0.0,0.0,28.0
268.0,17.0,1.2142857142857144,15.931587949285714,0.0,0.95,0.0,0.0,29.0
269.0,12.0,1.2,26.220315528999997,2.0,0.85,1.0,24.07659143,0.0
269.0,13.0,1.1818181818181819,26.025431519999998,0.0,0.95,0.0,0.0,1.0
269.0,13.0,1.1818181818181819,26.025431519999998,0.0,0.95,1.0,23.47153425,2.0
269.0,14.0,1.1666666666666667,25.8126067475,0.0,0.95,1.0,23.47889394,3.0
269.0,15.0,1.153846153846154,25.633090377692305,0.0,0.95,1.0,23.58634472,4.0
269.0,16.0,1.142857142857143,25.486894259285712,0.0,0.95,1.0,22.98630178,5.0
269.0,17.0,1.1333333333333335,25.320188094,2.0,0.6,1.0,23.34724963,6.0
269.0,18.0,1.1250000000000002,25.19687944,0.0,0.95,0.0,0.0,7.0
269.0,18.0,1.1250000000000002,25.19687944,0.0,0.95,0.0,0.0,8.0
269.0,18.0,1.1250000000000002,25.19687944,0.0,0.95,1.0,23.19694757,9.0
269.0,19.0,1.1176470588235297,25.079236388823528,0.0,0.95,1.0,22.84325063,10.0
269.0,20.0,1.1111111111111114,24.955014957777777,0.0,0.95,1.0,22.52789885,11.0
269.0,21.0,1.1052631578947372,24.82727200473684,0.0,0.95,1.0,22.45801538,12.0
269.0,22.0,1.1000000000000003,24.708809173499997,0.0,0.95,0.0,0.0,13.0
269.0,22.0,1.1000000000000003,24.708809173499997,0.0,0.95,1.0,22.56202996,14.0
269.0,23.0,1.0952380952380956,24.60658159190476,0.0,0.95,1.0,24.66322898,15.0
269.0,24.0,1.0909090909090913,24.609156473181816,0.0,0.95,1.0,22.37282395,16.0
269.0,25.0,1.0869565217391308,24.511924624347824,0.0,0.95,1.0,22.24089652,17.0
269.0,26.0,1.0833333333333337,24.41729845333333,0.0,0.95,0.0,0.0,18.0
269.0,26.0,1.0833333333333337,24.41729845333333,0.0,0.95,2.0,21.98046446,19.0
269.0,28.0,1.1200000000000003,24.3198250936,0.0,0.95,1.0,21.58682197,20.0
269.0,29.0,1.1153846153846156,24.21470958884615,2.0,0.6,1.0,21.83222324,21.0
269.0,30.0,1.1111111111111114,24.1264693537037,2.0,0.6,1.0,21.22901976,22.0
269.0,31.0,1.1071428571428574,24.022989011071427,0.0,0.95,1.0,21.15586549,23.0
269.0,32.0,1.1034482758620692,23.924122682758618,0.0,0.95,1.0,21.09226882,24.0
269.0,33.0,1.1,23.829727553999998,0.0,0.95,1.0,21.39709592,25.0
269.0,34.0,1.0967741935483872,23.75125556580645,0.0,0.95,1.0,21.2361142,26.0
269.0,35.0,1.0937500000000002,23.672657398124997,0.0,0.95,1.0,21.22202963,27.0
269.0,36.0,1.090909090909091,23.598395950606058,0.0,0.95,1.0,21.21683806,28.0
269.0,37.0,1.0882352941176472,23.528350130294115,0.0,0.95,1.0,21.01645321,29.0
270.0,8.0,1.3333333333333333,24.638763186666665,0.0,0.95,0.0,0.0,0.0
270.0,8.0,1.3333333333333333,24.638763186666665,0.0,0.95,0.0,0.0,1.0
270.0,8.0,1.3333333333333333,24.638763186666665,0.0,0.95,0.0,0.0,2.0
270.0,8.0,1.3333333333333333,24.638763186666665,0.0,0.95,0.0,0.0,3.0
270.0,8.0,1.3333333333333333,24.638763186666665,2.0,0.75,1.0,23.61435232,4.0
270.0,9.0,1.2857142857142856,24.492418777142856,0.0,0.95,0.0,0.0,5.0
270.0,9.0,1.2857142857142856,24.492418777142856,0.0,0.95,0.0,0.0,6.0
270.0,9.0,1.2857142857142856,24.492418777142856,0.0,0.95,0.0,0.0,7.0
270.0,9.0,1.2857142857142856,24.492418777142856,0.0,0.95,0.0,0.0,8.0
270.0,9.0,1.2857142857142856,24.492418777142856,0.0,0.95,0.0,0.0,9.0
270.0,9.0,1.2857142857142856,24.492418777142856,0.0,0.95,0.0,0.0,10.0
270.0,9.0,1.2857142857142856,24.492418777142856,0.0,0.95,0.0,0.0,11.0
270.0,9.0,1.2857142857142856,24.492418777142856,0.0,0.95,0.0,0.0,12.0
270.0,9.0,1.2857142857142856,24.492418777142856,0.0,0.95,0.0,0.0,13.0
270.0,9.0,1.2857142857142856,24.492418777142856,0.0,0.95,0.0,0.0,14.0
270.0,9.0,1.2857142857142856,24.492418777142856,0.0,0.95,0.0,0.0,15.0
270.0,9.0,1.2857142857142856,24.492418777142856,0.0,0.95,0.0,0.0,16.0
270.0,9.0,1.2857142857142856,24.492418777142856,0.0,0.95,0.0,0.0,17.0
270.0,9.0,1.2857142857142856,24.492418777142856,0.0,0.95,0.0,0.0,18.0
270.0,9.0,1.2857142857142856,24.492418777142856,0.0,0.95,0.0,0.0,19.0
270.0,9.0,1.2857142857142856,24.492418777142856,2.0,0.75,1.0,21.23073637,20.0
270.0,10.0,1.25,24.08470847625,0.0,0.95,0.0,0.0,21.0
270.0,10.0,1.25,24.08470847625,0.0,0.95,0.0,0.0,22.0
270.0,10.0,1.25,24.08470847625,0.0,0.95,0.0,0.0,23.0
270.0,10.0,1.25,24.08470847625,0.0,0.95,0.0,0.0,24.0
270.0,10.0,1.25,24.08470847625,0.0,0.95,0.0,0.0,25.0
270.0,10.0,1.25,24.08470847625,2.0,0.75,1.0,23.87582433,26.0
270.0,11.0,1.2222222222222223,24.061499126666668,2.0,0.75,1.0,21.7202691,27.0
270.0,12.0,1.2000000000000002,23.827376124,0.0,0.95,0.0,0.0,28.0
270.0,12.0,1.2000000000000002,23.827376124,0.0,0.95,0.0,0.0,29.0
271.0,10.0,1.25,24.01736453375,0.0,0.95,0.0,0.0,0.0
271.0,10.0,1.25,24.01736453375,0.0,0.95,0.0,0.0,1.0
271.0,10.0,1.25,24.01736453375,0.0,0.95,0.0,0.0,2.0
271.0,10.0,1.25,24.01736453375,0.0,0.95,0.0,0.0,3.0
271.0,10.0,1.25,24.01736453375,0.0,0.95,0.0,0.0,4.0
271.0,10.0,1.25,24.01736453375,0.0,0.95,0.0,0.0,5.0
271.0,10.0,1.25,24.01736453375,0.0,0.95,0.0,0.0,6.0
271.0,10.0,1.25,24.01736453375,2.0,0.75,2.0,25.57894933,7.0
271.0,12.0,1.3333333333333333,24.190873955555556,2.0,0.7,3.0,22.37262279,8.0
271.0,15.0,1.5,24.009048839000002,0.0,0.95,0.0,0.0,9.0
271.0,15.0,1.5,24.009048839000002,0.0,0.95,0.0,0.0,10.0
271.0,15.0,1.5,24.009048839000002,0.0,0.95,0.0,0.0,11.0
271.0,15.0,1.5,24.009048839000002,0.0,0.95,0.0,0.0,12.0
271.0,15.0,1.5,24.009048839000002,0.0,0.95,0.0,0.0,13.0
271.0,15.0,1.5,24.009048839000002,0.0,0.95,0.0,0.0,14.0
271.0,15.0,1.5,24.009048839000002,0.0,0.95,0.0,0.0,15.0
271.0,15.0,1.5,24.009048839000002,0.0,0.95,0.0,0.0,16.0
271.0,15.0,1.5,24.009048839000002,0.0,0.95,0.0,0.0,17.0
271.0,15.0,1.5,24.009048839000002,0.0,0.95,0.0,0.0,18.0
271.0,15.0,1.5,24.009048839000002,0.0,0.95,0.0,0.0,19.0
271.0,15.0,1.5,24.009048839000002,0.0,0.95,0.0,0.0,20.0
271.0,15.0,1.5,24.009048839000002,0.0,0.95,0.0,0.0,21.0
271.0,15.0,1.5,24.009048839000002,0.0,0.95,0.0,0.0,22.0
271.0,15.0,1.5,24.009048839000002,0.0,0.95,0.0,0.0,23.0
271.0,15.0,1.5,24.009048839000002,2.0,0.7,1.0,24.84008415,24.0
271.0,16.0,1.4545454545454546,24.084597503636367,0.0,0.95,0.0,0.0,25.0
271.0,16.0,1.4545454545454546,24.084597503636367,2.0,0.65,1.0,26.26274351,26.0
271.0,17.0,1.4166666666666667,24.266109670833337,0.0,0.95,0.0,0.0,27.0
271.0,17.0,1.4166666666666667,24.266109670833337,0.0,0.95,0.0,0.0,28.0
271.0,17.0,1.4166666666666667,24.266109670833337,0.0,0.95,0.0,0.0,29.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,1.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,2.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,3.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,4.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,5.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,6.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,7.0
272.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,8.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,9.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,10.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,11.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,12.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,13.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,14.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,15.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,16.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,17.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,18.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,19.0
272.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,20.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,21.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,22.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,23.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,24.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,25.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,26.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,27.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,28.0
272.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,29.0
273.0,26.0,1.1818181818181819,22.023490815909092,2.0,0.7,1.0,20.98264992,0.0
273.0,27.0,1.173913043478261,21.978236863913043,0.0,0.95,1.0,20.62853277,1.0
273.0,28.0,1.1666666666666667,21.921999193333335,2.0,0.6,2.0,20.71889639,2.0
273.0,30.0,1.2000000000000002,21.8738750812,0.0,0.95,1.0,20.32996267,3.0
273.0,31.0,1.1923076923076925,21.814493834615387,2.0,0.6,2.0,20.1967448,4.0
273.0,33.0,1.2222222222222223,21.754577203703708,0.0,0.95,1.0,20.30130476,5.0
273.0,34.0,1.2142857142857144,21.702674616428574,0.0,0.95,0.0,0.0,6.0
273.0,34.0,1.2142857142857144,21.702674616428574,0.0,0.95,1.0,20.46565562,7.0
273.0,35.0,1.2068965517241381,21.66001878896552,0.0,0.95,2.0,20.32435238,8.0
273.0,37.0,1.2333333333333336,21.615496575333335,2.0,0.6,2.0,19.76023167,9.0
273.0,39.0,1.2580645161290325,21.555649320322583,0.0,0.95,0.0,0.0,10.0
273.0,39.0,1.2580645161290325,21.555649320322583,0.0,0.95,1.0,19.75563616,11.0
273.0,40.0,1.2500000000000002,21.499398909062503,0.0,0.95,1.0,19.84032393,12.0
273.0,41.0,1.2424242424242427,21.449123909696972,2.0,0.6,2.0,19.39589828,13.0
273.0,43.0,1.2647058823529413,21.388734920588238,0.0,0.95,0.0,0.0,14.0
273.0,43.0,1.2647058823529413,21.388734920588238,0.0,0.95,0.0,0.0,15.0
273.0,43.0,1.2647058823529413,21.388734920588238,0.0,0.95,1.0,19.47429031,16.0
273.0,44.0,1.2571428571428573,21.33403650314286,2.0,0.6,2.0,19.48021352,17.0
273.0,46.0,1.277777777777778,21.282541420277777,0.0,0.95,0.0,0.0,18.0
273.0,46.0,1.277777777777778,21.282541420277777,2.0,0.6,2.0,18.86797845,19.0
273.0,48.0,1.2972972972972974,21.21728296162162,2.0,0.6,2.0,18.9537704,20.0
273.0,50.0,1.3157894736842106,21.157716841578946,0.0,0.95,1.0,18.7774688,21.0
273.0,51.0,1.3076923076923077,21.09668484051282,0.0,0.95,0.0,0.0,22.0
273.0,51.0,1.3076923076923077,21.09668484051282,2.0,0.6,2.0,18.98913831,23.0
273.0,53.0,1.325,21.043996177249998,0.0,0.95,1.0,18.8418597,24.0
273.0,54.0,1.3170731707317074,20.990285531463414,0.0,0.95,1.0,18.0378139,25.0
273.0,55.0,1.3095238095238095,20.91998858785714,0.0,0.95,1.0,18.80270541,26.0
273.0,56.0,1.302325581395349,20.870749444186046,0.0,0.95,0.0,0.0,27.0
273.0,56.0,1.302325581395349,20.870749444186046,0.0,0.95,0.0,0.0,28.0
273.0,56.0,1.302325581395349,20.870749444186046,0.0,0.95,0.0,0.0,29.0
274.0,11.0,1.2222222222222223,13.369960053333333,0.0,0.95,0.0,0.0,0.0
274.0,11.0,1.2222222222222223,13.369960053333333,0.0,0.95,0.0,0.0,1.0
274.0,11.0,1.2222222222222223,13.369960053333333,2.0,0.8,1.0,15.41730762,2.0
274.0,12.0,1.2000000000000002,13.57469481,0.0,0.95,1.0,15.35916626,3.0
274.0,13.0,1.1818181818181819,13.736919487272727,0.0,0.95,1.0,15.57105035,4.0
274.0,14.0,1.1666666666666667,13.889763725833333,0.0,0.95,1.0,15.59179127,5.0
274.0,15.0,1.153846153846154,14.020688921538461,0.0,0.95,1.0,15.64890891,6.0
274.0,16.0,1.142857142857143,14.136990349285714,0.0,0.95,1.0,15.56529403,7.0
274.0,17.0,1.1333333333333335,14.232210594666666,0.0,0.95,0.0,0.0,8.0
274.0,17.0,1.1333333333333335,14.232210594666666,0.0,0.95,1.0,15.40099233,9.0
274.0,18.0,1.1250000000000002,14.305259453125,0.0,0.95,1.0,15.8438921,10.0
274.0,19.0,1.1176470588235297,14.395767255882353,0.0,0.95,1.0,15.89789242,11.0
274.0,20.0,1.1111111111111114,14.47921865388889,0.0,0.95,1.0,15.7206893,12.0
274.0,21.0,1.1052631578947372,14.544559214210526,0.0,0.95,1.0,15.8090964,13.0
274.0,22.0,1.1000000000000003,14.6077860735,0.0,0.95,1.0,15.41009694,14.0
274.0,23.0,1.0952380952380956,14.645991352857143,0.0,0.95,0.0,0.0,15.0
274.0,23.0,1.0952380952380956,14.645991352857143,0.0,0.95,1.0,15.42309523,16.0
274.0,24.0,1.0909090909090913,14.681314256363637,0.0,0.95,0.0,0.0,17.0
274.0,24.0,1.0909090909090913,14.681314256363637,0.0,0.95,0.0,0.0,18.0
274.0,24.0,1.0909090909090913,14.681314256363637,0.0,0.95,1.0,15.87148756,19.0
274.0,25.0,1.0869565217391308,14.733060921739131,0.0,0.95,0.0,0.0,20.0
274.0,25.0,1.0869565217391308,14.733060921739131,0.0,0.95,1.0,16.03685915,21.0
274.0,26.0,1.0833333333333337,14.787385847916667,2.0,0.6,3.0,15.43492228,22.0
274.0,29.0,1.1600000000000004,14.813287305200001,0.0,0.95,1.0,15.87038636,23.0
274.0,30.0,1.1538461538461542,14.853944961153847,0.0,0.95,1.0,15.44980407,24.0
274.0,31.0,1.1481481481481486,14.876013817037038,0.0,0.95,0.0,0.0,25.0
274.0,31.0,1.1481481481481486,14.876013817037038,2.0,0.6,1.0,15.91300815,26.0
274.0,32.0,1.1428571428571432,14.913049328928572,0.0,0.95,1.0,15.91020525,27.0
274.0,33.0,1.137931034482759,14.94743401586207,0.0,0.95,0.0,0.0,28.0
274.0,33.0,1.137931034482759,14.94743401586207,0.0,0.95,0.0,0.0,29.0
275.0,10.0,1.4285714285714286,24.69316151714286,2.0,0.85,1.0,26.42267881,0.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,1.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,2.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,3.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,4.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,5.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,6.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,7.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,8.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,9.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,10.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,11.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,12.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,13.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,14.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,15.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,16.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,17.0
275.0,11.0,1.375,24.90935117875,0.0,0.95,0.0,0.0,18.0
275.0,11.0,1.375,24.90935117875,2.0,0.75,1.0,24.62666385,19.0
275.0,12.0,1.3333333333333333,24.877941475555556,0.0,0.95,0.0,0.0,20.0
275.0,12.0,1.3333333333333333,24.877941475555556,0.0,0.95,0.0,0.0,21.0
275.0,12.0,1.3333333333333333,24.877941475555556,0.0,0.95,0.0,0.0,22.0
275.0,12.0,1.3333333333333333,24.877941475555556,0.0,0.95,0.0,0.0,23.0
275.0,12.0,1.3333333333333333,24.877941475555556,0.0,0.95,0.0,0.0,24.0
275.0,12.0,1.3333333333333333,24.877941475555556,0.0,0.95,0.0,0.0,25.0
275.0,12.0,1.3333333333333333,24.877941475555556,0.0,0.95,0.0,0.0,26.0
275.0,12.0,1.3333333333333333,24.877941475555556,2.0,0.75,1.0,26.668505,27.0
275.0,13.0,1.2999999999999998,25.056997828,0.0,0.95,0.0,0.0,28.0
275.0,13.0,1.2999999999999998,25.056997828,0.0,0.95,0.0,0.0,29.0
276.0,11.0,1.375,36.18700045875,2.0,0.75,1.0,37.54727168,0.0
276.0,12.0,1.3333333333333333,36.33814170555556,2.0,0.6,2.0,34.03198421,1.0
276.0,14.0,1.4,36.107525956,0.0,0.95,0.0,0.0,2.0
276.0,14.0,1.4,36.107525956,0.0,0.95,0.0,0.0,3.0
276.0,14.0,1.4,36.107525956,0.0,0.95,0.0,0.0,4.0
276.0,14.0,1.4,36.107525956,0.0,0.95,0.0,0.0,5.0
276.0,14.0,1.4,36.107525956,0.0,0.95,0.0,0.0,6.0
276.0,14.0,1.4,36.107525956,0.0,0.95,0.0,0.0,7.0
276.0,14.0,1.4,36.107525956,2.0,0.6,1.0,37.10625604,8.0
276.0,15.0,1.3636363636363635,36.198319600000005,0.0,0.95,0.0,0.0,9.0
276.0,15.0,1.3636363636363635,36.198319600000005,0.0,0.95,0.0,0.0,10.0
276.0,15.0,1.3636363636363635,36.198319600000005,0.0,0.95,0.0,0.0,11.0
276.0,15.0,1.3636363636363635,36.198319600000005,0.0,0.95,0.0,0.0,12.0
276.0,15.0,1.3636363636363635,36.198319600000005,0.0,0.95,0.0,0.0,13.0
276.0,15.0,1.3636363636363635,36.198319600000005,2.0,0.6,1.0,38.3247453,14.0
276.0,16.0,1.3333333333333333,36.375521741666674,0.0,0.95,0.0,0.0,15.0
276.0,16.0,1.3333333333333333,36.375521741666674,0.0,0.95,0.0,0.0,16.0
276.0,16.0,1.3333333333333333,36.375521741666674,0.0,0.95,0.0,0.0,17.0
276.0,16.0,1.3333333333333333,36.375521741666674,0.0,0.95,0.0,0.0,18.0
276.0,16.0,1.3333333333333333,36.375521741666674,0.0,0.95,0.0,0.0,19.0
276.0,16.0,1.3333333333333333,36.375521741666674,2.0,0.6,2.0,36.66115237,20.0
276.0,18.0,1.3846153846153846,36.39749332846154,0.0,0.95,0.0,0.0,21.0
276.0,18.0,1.3846153846153846,36.39749332846154,0.0,0.95,0.0,0.0,22.0
276.0,18.0,1.3846153846153846,36.39749332846154,0.0,0.95,0.0,0.0,23.0
276.0,18.0,1.3846153846153846,36.39749332846154,0.0,0.95,0.0,0.0,24.0
276.0,18.0,1.3846153846153846,36.39749332846154,0.0,0.95,0.0,0.0,25.0
276.0,18.0,1.3846153846153846,36.39749332846154,0.0,0.95,0.0,0.0,26.0
276.0,18.0,1.3846153846153846,36.39749332846154,0.0,0.95,0.0,0.0,27.0
276.0,18.0,1.3846153846153846,36.39749332846154,2.0,0.6,1.0,38.14873824,28.0
276.0,19.0,1.3571428571428572,36.522582250714294,0.0,0.95,0.0,0.0,29.0
277.0,25.0,1.25,37.991066403999994,0.0,0.95,0.0,0.0,0.0
277.0,25.0,1.25,37.991066403999994,0.0,0.95,1.0,39.6927411,1.0
277.0,26.0,1.2380952380952381,38.07209853238095,0.0,0.95,0.0,0.0,2.0
277.0,26.0,1.2380952380952381,38.07209853238095,0.0,0.95,1.0,33.5214287,3.0
277.0,27.0,1.2272727272727273,37.86524990363636,0.0,0.95,1.0,35.59608757,4.0
277.0,28.0,1.2173913043478262,37.76659067173913,0.0,0.95,0.0,0.0,5.0
277.0,28.0,1.2173913043478262,37.76659067173913,0.0,0.95,1.0,31.57060444,6.0
277.0,29.0,1.2083333333333335,37.50842457875,0.0,0.95,0.0,0.0,7.0
277.0,29.0,1.2083333333333335,37.50842457875,0.0,0.95,1.0,32.31465816,8.0
277.0,30.0,1.2000000000000002,37.300673922,0.0,0.95,1.0,32.31861591,9.0
277.0,31.0,1.1923076923076925,37.109056306153846,0.0,0.95,1.0,29.92157936,10.0
277.0,32.0,1.1851851851851853,36.8428534562963,0.0,0.95,1.0,29.19151783,11.0
277.0,33.0,1.1785714285714288,36.56959146964286,0.0,0.95,1.0,29.86090779,12.0
277.0,34.0,1.1724137931034486,36.338257549655175,0.0,0.95,0.0,0.0,13.0
277.0,34.0,1.1724137931034486,36.338257549655175,0.0,0.95,0.0,0.0,14.0
277.0,34.0,1.1724137931034486,36.338257549655175,2.0,0.6,2.0,27.67656147,15.0
277.0,36.0,1.2000000000000004,36.049534347000005,0.0,0.95,0.0,0.0,16.0
277.0,36.0,1.2000000000000004,36.049534347000005,2.0,0.6,1.0,30.3154856,17.0
277.0,37.0,1.1935483870967747,35.86456503258065,0.0,0.95,1.0,31.40210509,18.0
277.0,38.0,1.1875000000000004,35.725113159375006,2.0,0.6,2.0,29.8923552,19.0
277.0,40.0,1.2121212121212126,35.54836291818182,0.0,0.95,0.0,0.0,20.0
277.0,40.0,1.2121212121212126,35.54836291818182,0.0,0.95,0.0,0.0,21.0
277.0,40.0,1.2121212121212126,35.54836291818182,0.0,0.95,0.0,0.0,22.0
277.0,40.0,1.2121212121212126,35.54836291818182,0.0,0.95,1.0,30.93407452,23.0
277.0,41.0,1.2058823529411768,35.412648553529415,0.0,0.95,1.0,30.67270517,24.0
277.0,42.0,1.2000000000000004,35.27722159971429,0.0,0.95,1.0,29.96335626,25.0
277.0,43.0,1.1944444444444449,35.12961422916667,0.0,0.95,2.0,30.30485213,26.0
